name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Floatzel,2022-12,Swift Swim,99.062,Water Veil,0.938,,
Toedscruel,2022-12,Mycelium Might,100.000,,,,
Gyarados,2022-12,Intimidate,56.505,Moxie,43.495,,
Tauros-Paldea-Water,2022-12,Intimidate,86.056,Cud Chew,13.610,Anger Point,0.334
Polteageist,2022-12,Weak Armor,86.972,Cursed Body,13.028,,
Alomomola,2022-12,Regenerator,99.999,Healer,0.001,Hydration,0.000
Iron Thorns,2022-12,Quark Drive,100.000,,,,
Brute Bonnet,2022-12,Protosynthesis,100.000,,,,
Noivern,2022-12,Infiltrator,96.460,Frisk,3.369,Telepathy,0.171
Indeedee,2022-12,Psychic Surge,100.000,Synchronize,0.000,Inner Focus,0.000
Klefki,2022-12,Prankster,99.992,Magician,0.008,,
Barraskewda,2022-12,Swift Swim,98.861,Propeller Tail,1.139,,
Blissey,2022-12,Natural Cure,94.452,Serene Grace,5.404,Healer,0.144
Tatsugiri,2022-12,Storm Drain,97.106,Commander,2.894,,
Cloyster,2022-12,Skill Link,99.580,Shell Armor,0.420,Overcoat,0.000
Primeape,2022-12,Defiant,91.858,Vital Spirit,8.142,Anger Point,0.000
Tauros-Paldea-Fire,2022-12,Intimidate,93.067,Cud Chew,4.935,Anger Point,1.998
Magnezone,2022-12,Magnet Pull,76.070,Analytic,21.335,Sturdy,2.596
Revavroom,2022-12,Filter,72.985,Overcoat,27.015,,
Bellibolt,2022-12,Electromorphosis,96.875,Static,3.125,Damp,0.000
Arboliva,2022-12,Seed Sower,84.609,Harvest,15.391,,
Toxtricity,2022-12,Punk Rock,99.995,Technician,0.005,Plus,0.000
Flamigo,2022-12,Scrappy,99.747,Costar,0.239,Tangled Feet,0.014
Lycanroc-Dusk,2022-12,Tough Claws,100.000,,,,
Cetitan,2022-12,Slush Rush,65.344,Thick Fat,24.480,Sheer Force,10.176
Golduck,2022-12,Swift Swim,98.486,Cloud Nine,1.510,Damp,0.003
Espeon,2022-12,Magic Bounce,96.102,Synchronize,3.898,,
Haxorus,2022-12,Mold Breaker,96.557,Unnerve,2.584,Rivalry,0.859
Gardevoir,2022-12,Trace,88.053,Synchronize,11.947,Telepathy,0.000
Arcanine,2022-12,Intimidate,91.296,Flash Fire,8.473,Justified,0.231
Goodra,2022-12,Sap Sipper,60.541,Gooey,24.021,Hydration,15.439
Bombirdier,2022-12,Big Pecks,51.223,Rocky Payload,43.345,Keen Eye,5.432
Bronzong,2022-12,Levitate,98.066,Heatproof,1.690,Heavy Metal,0.244
Altaria,2022-12,Natural Cure,85.452,Cloud Nine,14.548,,
Coalossal,2022-12,Flame Body,89.901,Steam Engine,8.698,Flash Fire,1.400
Avalugg,2022-12,Sturdy,74.252,Ice Body,16.315,Own Tempo,9.433
Krookodile,2022-12,Moxie,77.838,Intimidate,22.162,Anger Point,0.000
Mismagius,2022-12,Levitate,100.000,,,,
Abomasnow,2022-12,Snow Warning,99.733,Soundproof,0.267,,
Frosmoth,2022-12,Ice Scales,97.771,Shield Dust,2.229,,
Morgrem,2022-12,Prankster,100.000,Pickpocket,0.000,Frisk,0.000
Dudunsparce,2022-12,Serene Grace,65.267,Rattled,34.733,Run Away,0.000
Sableye,2022-12,Prankster,99.939,Keen Eye,0.061,Stall,0.000
Weavile,2022-12,Pressure,65.458,Pickpocket,34.542,,
Slowbro,2022-12,Regenerator,94.320,Oblivious,5.680,Own Tempo,0.000
Cryogonal,2022-12,Levitate,100.000,,,,
Mabosstiff,2022-12,Stakeout,87.262,Intimidate,12.723,Guard Dog,0.015
Drifblim,2022-12,Aftermath,47.442,Unburden,38.214,Flare Boost,14.343
Jolteon,2022-12,Volt Absorb,84.397,Quick Feet,15.603,,
Pincurchin,2022-12,Electric Surge,94.262,Lightning Rod,5.738,,
Sylveon,2022-12,Pixilate,99.995,Cute Charm,0.005,,
Veluza,2022-12,Sharpness,97.552,Mold Breaker,2.448,,
Heracross,2022-12,Moxie,51.168,Guts,48.709,Swarm,0.123
Vaporeon,2022-12,Water Absorb,99.300,Hydration,0.700,,
Dragalge,2022-12,Adaptability,99.741,Poison Point,0.259,Poison Touch,0.000
Rotom-Heat,2022-12,Levitate,100.000,,,,
Masquerain,2022-12,Intimidate,100.000,Unnerve,0.000,,
Indeedee-F,2022-12,Psychic Surge,100.000,Own Tempo,0.000,Synchronize,0.000
Naclstack,2022-12,Purifying Salt,100.000,Clear Body,0.000,Sturdy,0.000
Drednaw,2022-12,Strong Jaw,66.045,Swift Swim,32.698,Shell Armor,1.257
Copperajah,2022-12,Sheer Force,71.116,Heavy Metal,28.884,,
Dachsbun,2022-12,Well-Baked Body,99.097,Aroma Veil,0.903,,
Glimmet,2022-12,Toxic Debris,100.000,Corrosion,0.000,,
Florges,2022-12,Flower Veil,94.486,Symbiosis,5.514,,
Froslass,2022-12,Cursed Body,100.000,,,,
Salazzle,2022-12,Corrosion,95.303,Oblivious,4.697,,
Palossand,2022-12,Water Compaction,100.000,,,,
Rotom-Mow,2022-12,Levitate,100.000,,,,
Umbreon,2022-12,Synchronize,100.000,Inner Focus,0.000,,
Venomoth,2022-12,Tinted Lens,99.937,Shield Dust,0.037,Wonder Skin,0.026
Hariyama,2022-12,Guts,85.979,Thick Fat,13.247,Sheer Force,0.774
Toxicroak,2022-12,Dry Skin,98.423,Poison Touch,1.577,Anticipation,0.000
Eelektross,2022-12,Levitate,100.000,,,,
Beartic,2022-12,Swift Swim,62.620,Slush Rush,37.380,,
Lycanroc,2022-12,Sand Rush,67.705,Steadfast,31.074,Keen Eye,1.221
Medicham,2022-12,Pure Power,100.000,Telepathy,0.000,,
Crabominable,2022-12,Iron Fist,99.485,Anger Point,0.515,Hyper Cutter,0.000
Rabsca,2022-12,Synchronize,100.000,Telepathy,0.000,,
Mudsdale,2022-12,Stamina,99.570,Inner Focus,0.430,Own Tempo,0.000
Honchkrow,2022-12,Moxie,96.421,Super Luck,3.579,Insomnia,0.000
Muk,2022-12,Poison Touch,78.781,Stench,20.944,Sticky Hold,0.275
Klawf,2022-12,Anger Shell,80.735,Regenerator,19.265,Shell Armor,0.000
Squawkabilly,2022-12,Guts,67.388,Intimidate,30.751,Hustle,1.861
Greedent,2022-12,Cheek Pouch,100.000,Gluttony,0.000,,
Ursaring,2022-12,Guts,96.555,Quick Feet,3.445,Unnerve,0.000
Skuntank,2022-12,Aftermath,68.288,Stench,31.712,Keen Eye,0.000
Zoroark,2022-12,Illusion,100.000,,,,
Spidops,2022-12,Insomnia,64.339,Stakeout,35.661,,
Glaceon,2022-12,Ice Body,100.000,,,,
Clawitzer,2022-12,Mega Launcher,100.000,,,,
Spiritomb,2022-12,Infiltrator,98.704,Pressure,1.296,,
Leafeon,2022-12,Chlorophyll,83.635,Leaf Guard,16.365,,
Chansey,2022-12,Natural Cure,95.554,Serene Grace,4.446,Healer,0.000
Farigiraf,2022-12,Armor Tail,87.236,Cud Chew,7.265,Sap Sipper,5.499
Falinks,2022-12,Defiant,98.921,Battle Armor,1.079,,
Ampharos,2022-12,Static,100.000,Plus,0.000,,
Flapple,2022-12,Hustle,92.817,Ripen,7.183,Gluttony,0.000
Houndoom,2022-12,Flash Fire,94.524,Early Bird,5.378,Unnerve,0.098
Raichu,2022-12,Lightning Rod,100.000,Static,0.000,,
Dugtrio,2022-12,Sand Force,100.000,,,,
Bruxish,2022-12,Strong Jaw,98.874,Dazzling,1.122,Wonder Skin,0.004
Eiscue,2022-12,Ice Face,100.000,,,,
Flareon,2022-12,Guts,99.623,Flash Fire,0.377,,
Cacturne,2022-12,Water Absorb,100.000,,,,
Qwilfish,2022-12,Intimidate,97.316,Swift Swim,2.684,Poison Point,0.000
Scyther,2022-12,Technician,100.000,Swarm,0.000,Steadfast,0.000
Gogoat,2022-12,Sap Sipper,81.712,Grass Pelt,18.288,,
Oricorio-Pom-Pom,2022-12,Dancer,100.000,,,,
Oricorio-Sensu,2022-12,Dancer,100.000,,,,
Sawsbuck,2022-12,Serene Grace,79.416,Sap Sipper,16.912,Chlorophyll,3.672
Zangoose,2022-12,Toxic Boost,100.000,Immunity,0.000,,
Murkrow,2022-12,Prankster,100.000,Super Luck,0.000,Insomnia,0.000
Scovillain,2022-12,Chlorophyll,97.473,Insomnia,2.527,,
Passimian,2022-12,Defiant,97.496,Receiver,2.504,,
Braviary,2022-12,Defiant,64.364,Sheer Force,33.721,Keen Eye,1.915
Electrode,2022-12,Aftermath,67.066,Soundproof,29.618,Static,3.316
Lurantis,2022-12,Contrary,99.994,Leaf Guard,0.006,,
Slaking,2022-12,Truant,100.000,,,,
Vivillon,2022-12,Compound Eyes,99.924,Shield Dust,0.076,Friend Guard,0.000
Basculin,2022-12,Adaptability,86.611,Reckless,10.390,Rock Head,2.065
Appletun,2022-12,Thick Fat,91.369,Ripen,8.543,Gluttony,0.088
Camerupt,2022-12,Solid Rock,99.893,Magma Armor,0.107,Anger Point,0.000
Delibird,2022-12,Vital Spirit,58.101,Hustle,30.533,Insomnia,11.366
Lycanroc-Midnight,2022-12,No Guard,99.976,Keen Eye,0.024,Vital Spirit,0.000
Lilligant,2022-12,Chlorophyll,57.135,Own Tempo,42.865,Leaf Guard,0.000
Jumpluff,2022-12,Infiltrator,56.383,Leaf Guard,42.056,Chlorophyll,1.561
Dedenne,2022-12,Cheek Pouch,100.000,Pickup,0.000,Plus,0.000
Oinkologne,2022-12,Thick Fat,88.194,Lingering Aroma,11.806,Gluttony,0.000
Sandaconda,2022-12,Shed Skin,85.699,Sand Spit,14.301,,
Dunsparce,2022-12,Serene Grace,99.374,Rattled,0.626,,
Girafarig,2022-12,Sap Sipper,96.854,Early Bird,3.146,Inner Focus,0.000
Luxray,2022-12,Intimidate,64.833,Guts,35.167,Rivalry,0.000
Gumshoos,2022-12,Adaptability,98.043,Strong Jaw,1.676,Stakeout,0.280
Pikachu,2022-12,Lightning Rod,100.000,Static,0.000,,
Kricketune,2022-12,Technician,94.208,Swarm,5.792,,
Tauros-Paldea,2022-12,Intimidate,99.998,Anger Point,0.002,Cud Chew,0.000
Oricorio,2022-12,Dancer,100.000,,,,
Komala,2022-12,Comatose,100.000,,,,
Banette,2022-12,Cursed Body,65.525,Insomnia,34.475,Frisk,0.000
Pyroar,2022-12,Unnerve,51.265,Rivalry,47.854,Moxie,0.882
Crocalor,2022-12,Unaware,100.000,Blaze,0.000,,
Swalot,2022-12,Sticky Hold,99.831,Gluttony,0.168,Liquid Ooze,0.002
Vespiquen,2022-12,Pressure,100.000,Unnerve,0.000,,
Rotom,2022-12,Levitate,100.000,,,,
Rotom-Frost,2022-12,Levitate,100.000,,,,
Wugtrio,2022-12,Gooey,83.435,Rattled,16.565,,
Perrserker,2022-12,Tough Claws,69.702,Steely Spirit,27.649,Battle Armor,2.649
Persian,2022-12,Technician,100.000,Unnerve,0.000,Limber,0.000
Dragonair,2022-12,Marvel Scale,50.751,Shed Skin,49.249,,
Grumpig,2022-12,Thick Fat,72.875,Gluttony,27.125,Own Tempo,0.000
Misdreavus,2022-12,Levitate,100.000,,,,
Seviper,2022-12,Infiltrator,72.709,Shed Skin,27.291,,
Sudowoodo,2022-12,Rock Head,99.765,Sturdy,0.235,Rattled,0.000
Arctibax,2022-12,Thermal Exchange,99.839,Ice Body,0.161,,
Hypno,2022-12,Insomnia,100.000,Forewarn,0.000,Inner Focus,0.000
Tinkaton,2023-01,Mold Breaker,91.219,Own Tempo,6.212,Pickpocket,2.568
Gengar,2023-01,Cursed Body,100.000,,,,
Slither Wing,2023-01,Protosynthesis,100.000,,,,
Talonflame,2023-01,Flame Body,91.441,Gale Wings,8.559,,
Donphan,2023-01,Sturdy,100.000,,,,
Sandy Shocks,2023-01,Protosynthesis,100.000,,,,
Salamence,2023-01,Intimidate,53.738,Moxie,46.262,,
Armarouge,2023-01,Weak Armor,76.619,Flash Fire,23.381,,
Gallade,2023-01,Sharpness,99.084,Steadfast,0.654,Justified,0.263
Slowking,2023-01,Regenerator,99.146,Oblivious,0.854,Own Tempo,0.000
Pelipper,2023-01,Drizzle,99.995,Rain Dish,0.005,Keen Eye,0.001
Gastrodon,2023-01,Storm Drain,99.336,Sticky Hold,0.658,Sand Force,0.006
Lokix,2023-01,Tinted Lens,98.102,Swarm,1.898,,
Bisharp,2023-01,Defiant,99.170,Inner Focus,0.637,Pressure,0.193
Tyranitar,2023-01,Sand Stream,99.856,Unnerve,0.144,,
Mimikyu,2023-01,Disguise,100.000,,,,
Orthworm,2023-01,Earth Eater,100.000,,,,
Forretress,2023-01,Sturdy,74.255,Overcoat,25.745,,
Noivern,2023-01,Infiltrator,83.796,Frisk,16.204,Telepathy,0.000
Lucario,2023-01,Inner Focus,72.082,Justified,21.302,Steadfast,6.616
Scream Tail,2023-01,Protosynthesis,100.000,,,,
Brambleghast,2023-01,Wind Rider,71.398,Infiltrator,28.602,,
Staraptor,2023-01,Reckless,94.555,Intimidate,5.445,,
Tsareena,2023-01,Queenly Majesty,96.525,Leaf Guard,3.241,Sweet Veil,0.235
Kilowattrel,2023-01,Volt Absorb,89.799,Wind Power,6.004,Competitive,4.197
Quagsire,2023-01,Unaware,84.416,Water Absorb,15.345,Damp,0.239
Hydreigon,2023-01,Levitate,100.000,,,,
Iron Thorns,2023-01,Quark Drive,100.000,,,,
Baxcalibur,2023-01,Thermal Exchange,90.926,Ice Body,9.074,,
Toedscruel,2023-01,Mycelium Might,100.000,,,,
Grafaiai,2023-01,Prankster,68.809,Poison Touch,18.636,Unburden,12.555
Magnezone,2023-01,Analytic,55.660,Magnet Pull,41.973,Sturdy,2.367
Wo-Chien,2023-01,Tablets of Ruin,100.000,,,,
Hawlucha,2023-01,Unburden,94.601,Mold Breaker,3.223,Limber,2.175
Maushold,2023-01,Technician,98.996,Friend Guard,1.004,Cheek Pouch,0.000
Hippowdon,2023-01,Sand Stream,97.149,Sand Force,2.851,,
Gyarados,2023-01,Moxie,56.514,Intimidate,43.486,,
Iron Jugulis,2023-01,Quark Drive,100.000,,,,
Floatzel,2023-01,Swift Swim,98.376,Water Veil,1.624,,
Tauros-Paldea-Aqua,2023-01,Intimidate,95.075,Cud Chew,4.565,Anger Point,0.361
Barraskewda,2023-01,Swift Swim,99.388,Propeller Tail,0.612,,
Polteageist,2023-01,Weak Armor,68.749,Cursed Body,31.251,,
Indeedee,2023-01,Psychic Surge,99.992,Synchronize,0.008,Inner Focus,0.000
Brute Bonnet,2023-01,Protosynthesis,100.000,,,,
Alomomola,2023-01,Regenerator,99.982,Hydration,0.014,Healer,0.003
Lycanroc,2023-01,Sand Rush,87.622,Steadfast,6.207,Keen Eye,6.170
Haxorus,2023-01,Mold Breaker,98.888,Rivalry,0.568,Unnerve,0.543
Ditto,2023-01,Imposter,99.246,Limber,0.754,,
Slowbro,2023-01,Regenerator,99.979,Oblivious,0.021,Own Tempo,0.000
Klefki,2023-01,Prankster,99.993,Magician,0.007,,
Sylveon,2023-01,Pixilate,99.832,Cute Charm,0.168,,
Espeon,2023-01,Magic Bounce,97.536,Synchronize,2.464,,
Toxtricity,2023-01,Punk Rock,98.053,Technician,1.947,Minus,0.000
Gardevoir,2023-01,Trace,97.513,Synchronize,2.487,Telepathy,0.000
Golduck,2023-01,Swift Swim,99.997,Cloud Nine,0.003,Damp,0.000
Lycanroc-Dusk,2023-01,Tough Claws,100.000,,,,
Cetitan,2023-01,Slush Rush,64.713,Thick Fat,31.110,Sheer Force,4.176
Cloyster,2023-01,Skill Link,95.927,Overcoat,2.138,Shell Armor,1.934
Venomoth,2023-01,Tinted Lens,100.000,Wonder Skin,0.000,Shield Dust,0.000
Goodra,2023-01,Sap Sipper,80.186,Hydration,12.877,Gooey,6.938
Blissey,2023-01,Natural Cure,97.534,Serene Grace,2.466,Healer,0.000
Hatterene,2023-01,Magic Bounce,100.000,Healer,0.000,,
Drednaw,2023-01,Swift Swim,57.498,Strong Jaw,37.813,Shell Armor,4.689
Avalugg,2023-01,Ice Body,63.114,Sturdy,32.563,Own Tempo,4.323
Masquerain,2023-01,Intimidate,100.000,Unnerve,0.000,,
Tatsugiri,2023-01,Storm Drain,92.761,Commander,7.239,,
Tauros-Paldea-Blaze,2023-01,Intimidate,92.372,Cud Chew,7.618,Anger Point,0.010
Altaria,2023-01,Natural Cure,93.928,Cloud Nine,6.072,,
Rotom-Mow,2023-01,Levitate,100.000,,,,
Bellibolt,2023-01,Electromorphosis,97.091,Static,2.909,Damp,0.000
Azumarill,2023-01,Huge Power,99.603,Sap Sipper,0.250,Thick Fat,0.147
Espathra,2023-01,Speed Boost,97.637,Opportunist,2.363,Frisk,0.000
Rotom-Heat,2023-01,Levitate,100.000,,,,
Salazzle,2023-01,Corrosion,90.156,Oblivious,9.844,,
Oricorio-Pom-Pom,2023-01,Dancer,100.000,,,,
Arcanine,2023-01,Intimidate,80.750,Flash Fire,16.105,Justified,3.145
Veluza,2023-01,Sharpness,55.899,Mold Breaker,44.101,,
Abomasnow,2023-01,Snow Warning,99.862,Soundproof,0.138,,
Arboliva,2023-01,Seed Sower,77.604,Harvest,22.396,,
Frosmoth,2023-01,Ice Scales,99.999,Shield Dust,0.001,,
Pincurchin,2023-01,Electric Surge,100.000,Lightning Rod,0.000,,
Rotom-Wash,2023-01,Levitate,100.000,,,,
Flamigo,2023-01,Scrappy,99.889,Costar,0.111,Tangled Feet,0.000
Charizard,2023-01,Blaze,64.925,Solar Power,35.075,,
Weavile,2023-01,Pressure,61.718,Pickpocket,38.282,,
Revavroom,2023-01,Filter,75.288,Overcoat,24.712,,
Bronzong,2023-01,Levitate,93.424,Heatproof,4.828,Heavy Metal,1.748
Coalossal,2023-01,Flame Body,95.328,Steam Engine,4.672,Flash Fire,0.000
Primeape,2023-01,Defiant,96.087,Anger Point,2.872,Vital Spirit,1.041
Froslass,2023-01,Cursed Body,100.000,,,,
Hariyama,2023-01,Guts,87.394,Thick Fat,12.009,Sheer Force,0.597
Beartic,2023-01,Swift Swim,71.339,Slush Rush,28.661,,
Florges,2023-01,Flower Veil,99.895,Symbiosis,0.105,,
Sableye,2023-01,Prankster,100.000,Stall,0.000,Keen Eye,0.000
Naclstack,2023-01,Purifying Salt,99.959,Sturdy,0.041,Clear Body,0.000
Vaporeon,2023-01,Water Absorb,91.670,Hydration,8.330,,
Krookodile,2023-01,Intimidate,50.387,Moxie,49.613,Anger Point,0.000
Spidops,2023-01,Insomnia,63.781,Stakeout,36.219,,
Glaceon,2023-01,Ice Body,100.000,,,,
Mismagius,2023-01,Levitate,100.000,,,,
Ursaring,2023-01,Guts,99.099,Quick Feet,0.901,Unnerve,0.000
Bombirdier,2023-01,Rocky Payload,63.341,Big Pecks,26.066,Keen Eye,10.593
Heracross,2023-01,Guts,55.273,Moxie,44.719,Swarm,0.008
Chansey,2023-01,Natural Cure,100.000,Serene Grace,0.000,Healer,0.000
Pawmot,2023-01,Volt Absorb,62.958,Iron Fist,36.678,Natural Cure,0.364
Jolteon,2023-01,Volt Absorb,94.109,Quick Feet,5.891,,
Palossand,2023-01,Water Compaction,100.000,,,,
Umbreon,2023-01,Synchronize,99.917,Inner Focus,0.083,,
Dragalge,2023-01,Adaptability,94.666,Poison Point,5.280,Poison Touch,0.054
Magneton,2023-01,Magnet Pull,99.644,Sturdy,0.356,Analytic,0.000
Dachsbun,2023-01,Well-Baked Body,99.582,Aroma Veil,0.418,,
Toxicroak,2023-01,Dry Skin,92.636,Poison Touch,7.364,Anticipation,0.000
Indeedee-F,2023-01,Psychic Surge,100.000,Own Tempo,0.000,Synchronize,0.000
Morgrem,2023-01,Prankster,100.000,Pickpocket,0.000,Frisk,0.000
Klawf,2023-01,Anger Shell,68.585,Regenerator,31.415,Shell Armor,0.000
Dudunsparce,2023-01,Serene Grace,75.052,Rattled,24.948,Run Away,0.000
Mabosstiff,2023-01,Stakeout,96.792,Intimidate,2.245,Guard Dog,0.963
Rabsca,2023-01,Synchronize,99.985,Telepathy,0.015,,
Clawitzer,2023-01,Mega Launcher,100.000,,,,
Eelektross,2023-01,Levitate,100.000,,,,
Zoroark,2023-01,Illusion,100.000,,,,
Scovillain,2023-01,Chlorophyll,99.315,Insomnia,0.685,,
Copperajah,2023-01,Heavy Metal,82.768,Sheer Force,17.232,,
Bruxish,2023-01,Dazzling,71.256,Strong Jaw,28.744,Wonder Skin,0.000
Farigiraf,2023-01,Cud Chew,54.730,Armor Tail,38.870,Sap Sipper,6.400
Cryogonal,2023-01,Levitate,100.000,,,,
Mudsdale,2023-01,Stamina,100.000,Own Tempo,0.000,Inner Focus,0.000
Oricorio-Sensu,2023-01,Dancer,100.000,,,,
Crocalor,2023-01,Unaware,100.000,Blaze,0.000,,
Qwilfish,2023-01,Intimidate,99.470,Swift Swim,0.499,Poison Point,0.031
Leafeon,2023-01,Chlorophyll,99.958,Leaf Guard,0.042,,
Appletun,2023-01,Thick Fat,91.357,Ripen,8.643,Gluttony,0.000
Braviary,2023-01,Defiant,78.230,Sheer Force,21.770,Keen Eye,0.000
Drifblim,2023-01,Aftermath,78.745,Flare Boost,13.525,Unburden,7.730
Komala,2023-01,Comatose,100.000,,,,
Glimmet,2023-01,Toxic Debris,100.000,Corrosion,0.000,,
Gogoat,2023-01,Sap Sipper,100.000,Grass Pelt,0.000,,
Squawkabilly,2023-01,Hustle,69.959,Guts,30.041,Intimidate,0.000
Medicham,2023-01,Pure Power,100.000,Telepathy,0.000,,
Zangoose,2023-01,Toxic Boost,99.671,Immunity,0.329,,
Lurantis,2023-01,Contrary,100.000,Leaf Guard,0.000,,
Cacturne,2023-01,Water Absorb,100.000,,,,
Crabominable,2023-01,Iron Fist,99.974,Anger Point,0.026,Hyper Cutter,0.000
Perrserker,2023-01,Steely Spirit,94.863,Tough Claws,5.137,Battle Armor,0.000
Muk,2023-01,Poison Touch,78.537,Sticky Hold,21.371,Stench,0.093
Flapple,2023-01,Ripen,75.404,Hustle,20.694,Gluttony,3.902
Vivillon,2023-01,Compound Eyes,99.998,Shield Dust,0.002,Friend Guard,0.000
Scyther,2023-01,Technician,75.946,Swarm,24.054,,
Passimian,2023-01,Defiant,91.509,Receiver,8.491,,
Spiritomb,2023-01,Pressure,67.984,Infiltrator,32.016,,
Rotom-Frost,2023-01,Levitate,100.000,,,,
Honchkrow,2023-01,Moxie,97.304,Super Luck,2.696,Insomnia,0.000
Hattrem,2023-01,Magic Bounce,100.000,Healer,0.000,,
Banette,2023-01,Insomnia,88.775,Frisk,5.919,Cursed Body,5.306
Flareon,2023-01,Guts,99.188,Flash Fire,0.812,,
Raichu,2023-01,Lightning Rod,89.672,Static,10.328,,
Wugtrio,2023-01,Gooey,100.000,Rattled,0.000,,
Slaking,2023-01,Truant,100.000,,,,
Eiscue,2023-01,Ice Face,100.000,,,,
Dugtrio,2023-01,Sand Force,100.000,,,,
Ampharos,2023-01,Static,100.000,Plus,0.000,,
Camerupt,2023-01,Solid Rock,99.987,Magma Armor,0.013,Anger Point,0.000
Jumpluff,2023-01,Infiltrator,99.444,Chlorophyll,0.555,Leaf Guard,0.001
Lilligant,2023-01,Chlorophyll,85.220,Own Tempo,14.780,Leaf Guard,0.000
Skuntank,2023-01,Aftermath,100.000,Stench,0.000,,
Basculin,2023-01,Adaptability,53.176,Rock Head,46.824,Mold Breaker,0.000
Grumpig,2023-01,Thick Fat,99.784,Gluttony,0.216,Own Tempo,0.000
Houndoom,2023-01,Flash Fire,99.539,Unnerve,0.461,Early Bird,0.000
Applin,2023-01,Bulletproof,100.000,Gluttony,0.000,Ripen,0.000
Gumshoos,2023-01,Strong Jaw,91.759,Adaptability,7.735,Stakeout,0.507
Stonjourner,2023-01,Power Spot,100.000,,,,
Pyroar,2023-01,Unnerve,97.895,Moxie,2.105,Rivalry,0.000
Sawsbuck,2023-01,Serene Grace,77.044,Sap Sipper,22.956,Chlorophyll,0.000
Oricorio,2023-01,Dancer,100.000,,,,
Luxray,2023-01,Guts,99.473,Intimidate,0.474,Rivalry,0.053
Pachirisu,2023-01,Volt Absorb,100.000,Run Away,0.000,,
Carkol,2023-01,Flame Body,100.000,Flash Fire,0.000,Steam Engine,0.000
Electrode,2023-01,Static,82.435,Aftermath,17.417,Soundproof,0.148
Sudowoodo,2023-01,Rock Head,100.000,Rattled,0.000,Sturdy,0.000
Toedscool,2023-01,Mycelium Might,100.000,,,,
Misdreavus,2023-01,Levitate,100.000,,,,
Rotom,2023-01,Levitate,100.000,,,,
Tinkaton,2023-02,Mold Breaker,95.521,Pickpocket,2.527,Own Tempo,1.952
Gengar,2023-02,Cursed Body,100.000,,,,
Sandy Shocks,2023-02,Protosynthesis,100.000,,,,
Salamence,2023-02,Intimidate,55.288,Moxie,44.712,,
Slither Wing,2023-02,Protosynthesis,100.000,,,,
Donphan,2023-02,Sturdy,100.000,,,,
Talonflame,2023-02,Flame Body,93.767,Gale Wings,6.233,,
Armarouge,2023-02,Weak Armor,75.913,Flash Fire,24.087,,
Tyranitar,2023-02,Sand Stream,98.899,Unnerve,1.101,,
Iron Hands,2023-02,Quark Drive,100.000,,,,
Scream Tail,2023-02,Protosynthesis,100.000,,,,
Mimikyu,2023-02,Disguise,100.000,,,,
Quagsire,2023-02,Unaware,97.351,Water Absorb,2.458,Damp,0.191
Slowking,2023-02,Regenerator,99.304,Oblivious,0.671,Own Tempo,0.026
Gallade,2023-02,Sharpness,97.640,Steadfast,2.182,Justified,0.178
